"time","event","gene_id","strand","l_ES","l_EE","s_ES","s_EE","I_S1","S_S1","I_S2","S_S2","FDR","dPSI"
70,"A3SS","Solyc07g021700.3","+",21385030,21385113,21385041,21385113,"14,13,16","167,137,188","34,27,13","89,98,70",4.81829478940893e-05,-0.129
80,"A3SS","Solyc07g021700.3","+",21385030,21385130,21385041,21385130,"11,9,14","171,116,126","31,12,37","92,86,76",0.000131460001725812,-0.149
90,"A3SS","Solyc07g021700.3","+",21385030,21385113,21385041,21385113,"8,26,19","152,254,166","30,26,26","98,57,77",4.11335317806907e-08,-0.176
105,"A3SS","Solyc07g021700.3","+",21385030,21385113,21385041,21385113,"2,17,13","159,153,210","26,15,21","83,63,46",1.19332170811524e-08,-0.181
30,"A3SS","Solyc07g022900.4","+",23426903,23427051,23427033,23427051,"62,67,52","3,2,3","36,36,35","15,6,9",0.000400930000968524,0.256
30,"A3SS","Solyc07g022900.4","+",23426888,23427051,23427033,23427051,"89,109,72","3,2,3","53,58,64","15,6,9",0.000640347580003125,0.191
30,"A3SS","Solyc07g022900.4","+",23426877,23427051,23427033,23427051,"98,123,72","3,2,3","57,75,60","15,6,9",0.000727668275197294,0.183
90,"A3SS","Solyc07g022900.4","+",23426900,23427138,23427033,23427138,"62,80,38","0,5,1","21,26,30","6,13,16",1.09897654785807e-08,0.395
90,"A3SS","Solyc07g022900.4","+",23426903,23427138,23427033,23427138,"59,80,41","0,5,1","21,26,32","6,13,16",1.16582634250454e-08,0.389
90,"A3SS","Solyc07g022900.4","+",23426877,23427138,23427033,23427138,"98,135,63","0,5,1","49,47,37","6,13,16",1.4076580640012e-07,0.306
90,"A3SS","Solyc07g022900.4","+",23426888,23427138,23427033,23427138,"81,122,59","0,5,1","52,41,42","6,13,16",6.19634146244066e-07,0.297
105,"A3SS","Solyc07g022900.4","+",23426903,23427138,23427033,23427138,"47,51,57","1,6,5","15,24,17","13,9,5",0.000838179695613528,0.342
120,"A3SS","Solyc07g022900.4","+",23426903,23427138,23427033,23427138,"62,47,51","6,1,0","26,13,16","8,19,10",5.03558687665686e-07,0.482
120,"A3SS","Solyc07g022900.4","+",23426900,23427138,23427033,23427138,"58,37,50","6,1,0","26,14,15","8,19,10",1.18955120381942e-06,0.478
120,"A3SS","Solyc07g022900.4","+",23426888,23427138,23427033,23427138,"98,53,75","6,1,0","38,26,28","8,19,10",2.07249229095577e-07,0.384
120,"A3SS","Solyc07g022900.4","+",23426877,23427138,23427033,23427138,"96,46,68","6,1,0","41,29,32","8,19,10",1.45617321599183e-06,0.36
20,"A3SS","Solyc07g043620.3","-",57421591,57421710,57421591,57421707,"10,16,11","3,16,2","4,7,38","0,0,0",1.18963287846605e-05,-0.298
25,"A3SS","Solyc07g043620.3","-",57421591,57421710,57421591,57421707,"5,13,20","10,1,10","13,12,11","1,0,0",0.000739364728656323,-0.336
70,"A3SS","Solyc07g043620.3","-",57421591,57421710,57421591,57421707,"11,14,26","4,1,3","10,12,12","11,19,13",7.81534816963345e-05,0.409
10,"A3SS","Solyc07g049720.4","-",59980493,59980867,59980493,59980662,"38,24,31","13,1,5","35,17,26","0,0,0",7.24815954242032e-05,-0.242
80,"A3SS","Solyc07g049720.4","-",59980493,59980867,59980493,59980662,"33,43,28","0,0,0","5,15,18","2,8,4",6.44592975806792e-08,0.423
90,"A3SS","Solyc07g049720.4","-",59980493,59980867,59980493,59980662,"21,62,49","0,2,1","20,27,46","13,8,12",1.48435130363929e-07,0.393
105,"A3SS","Solyc07g049720.4","-",59980493,59980867,59980493,59980662,"33,20,14","3,3,1","21,9,4","25,12,13",1.01306712250031e-08,0.596
120,"A3SS","Solyc07g049720.4","-",59980493,59980867,59980493,59980662,"37,42,31","0,3,1","18,23,17","28,25,23",0,0.662
60,"A3SS","Solyc07g052340.4","+",60755762,60756234,60756187,60756234,"24,9,6","2,6,4","21,11,16","0,1,0",0.000422376027478173,-0.377
50,"A3SS","Solyc07g056540.3","+",64251635,64252056,64251637,64252056,"6,3,1","0,0,0","0,0,0","12,6,21",0,1
50,"A3SS","Solyc07g056540.3","+",64251080,64251333,64251233,64251333,"81,99,126","0,0,0","150,125,129","16,7,13",3.17813002664712e-08,0.148
50,"A3SS","Solyc07g056540.3","+",64251071,64251333,64251233,64251333,"96,106,124","0,0,0","150,125,133","16,7,13",1.99465463682998e-08,0.147
50,"A3SS","Solyc07g056540.3","+",64250890,64251333,64251233,64251333,"107,133,135","0,0,0","183,150,149","16,7,13",4.16272389151394e-08,0.128
60,"A3SS","Solyc07g056540.3","+",64250038,64250374,64250251,64250374,"16,15,15","9,10,5","71,46,65","0,2,0",7.32613969489045e-12,-0.473
60,"A3SS","Solyc07g056540.3","+",64250088,64250374,64250251,64250374,"14,18,19","9,10,5","53,35,44","0,2,0",5.92944168765166e-09,-0.444
80,"A3SS","Solyc07g056540.3","+",64251071,64251334,64251233,64251334,"79,83,79","0,0,0","132,151,144","6,10,9",5.05648335854536e-05,0.104
90,"A3SS","Solyc07g056540.3","+",64251071,64251333,64251233,64251333,"58,112,101","0,0,0","180,151,132","21,14,13",1.67261962770851e-09,0.17
90,"A3SS","Solyc07g056540.3","+",64251020,64251333,64251233,64251333,"80,130,110","0,0,0","209,180,170","21,14,13",3.91147731981772e-09,0.145
105,"A3SS","Solyc07g056540.3","+",64251179,64251333,64251233,64251333,"45,46,29","0,0,0","108,68,79","29,23,16",3.10936038821204e-11,0.266
105,"A3SS","Solyc07g056540.3","+",64251080,64251333,64251233,64251333,"81,90,78","0,0,0","152,114,117","29,23,16",0,0.259
105,"A3SS","Solyc07g056540.3","+",64251071,64251333,64251233,64251333,"93,99,76","0,0,0","152,120,117","29,23,16",0,0.256
105,"A3SS","Solyc07g056540.3","+",64250881,64251333,64251233,64251333,"109,107,105","0,0,0","188,144,151","29,23,16",0,0.218
120,"A3SS","Solyc07g056540.3","+",64251233,64251556,64251452,64251556,"88,71,62","0,0,0","27,73,52","0,13,6",5.60447589593285e-06,0.15
50,"A3SS","Solyc07g063430.3","-",65740665,65741040,65740665,65740779,"107,143,167","0,0,0","91,83,107","6,19,9",4.14395799726648e-10,0.192
105,"A3SS","Solyc07g063430.3","-",65740665,65741040,65740665,65740779,"82,92,91","0,0,1","157,129,104","14,17,20",6.72019674475943e-10,0.205
120,"A3SS","Solyc07g063430.3","-",65740665,65741040,65740665,65740779,"117,51,104","0,0,0","104,152,129","11,28,16",5.40813108581956e-12,0.214
5,"A3SS","Solyc07g066610.3","-",67832199,67832451,67832199,67832399,"76,96,82","0,172,124","139,104,90","0,0,0",4.2783498829206e-06,-0.459
10,"A3SS","Solyc07g066610.3","-",67832199,67832451,67832199,67832429,"85,23,46","0,0,0","80,115,120","325,310,0",4.55664793292324e-05,0.526
10,"A3SS","Solyc07g066610.3","-",67832199,67832451,67832199,67832399,"85,23,46","95,175,0","81,121,124","0,0,0",1.12715124441429e-05,-0.504
15,"A3SS","Solyc07g066610.3","-",67832199,67832451,67832199,67832429,"24,6,22","0,0,0","89,65,86","278,0,226",0.000115953892229162,0.511
40,"A3SS","Solyc07g066610.3","-",67832199,67832451,67832199,67832429,"93,79,80","0,0,0","29,13,65","134,160,0",6.33821013185208e-06,0.592
80,"A3SS","Solyc08g048240.4","-",14161686,14161938,14161686,14161935,"4,4,2","0,0,0","1,1,0","0,4,2",0.000434501233399625,0.601
90,"A3SS","Solyc08g048240.4","-",14161686,14161938,14161686,14161935,"1,6,5","0,2,0","1,0,0","0,2,2",0.000329191672359509,0.582
30,"A3SS","Solyc08g069140.4","+",56304954,56305007,56304972,56305007,"3,1,4","1,0,0","0,4,1","4,0,5",0.00263858684792494,0.526
80,"A3SS","Solyc08g069140.4","+",56304954,56305007,56304972,56305007,"1,5,7","0,0,1","6,1,9","5,3,2",0.00231083774957135,0.438
90,"A3SS","Solyc08g069140.4","+",56304954,56305007,56304972,56305007,"5,3,13","0,0,0","0,0,5","1,13,3",8.22015890648972e-09,0.801
90,"A3SS","Solyc08g075680.4","+",57931610,57932094,57931613,57932094,"27,27,19","70,95,73","47,49,45","67,60,92",0.00628618400311803,-0.16
105,"A3SS","Solyc08g075680.4","+",57931610,57932094,57931613,57932094,"21,19,15","78,92,65","37,39,55","76,50,70",9.43518006775994e-05,-0.21
120,"A3SS","Solyc08g075680.4","+",57931610,57932094,57931613,57932094,"24,17,17","67,61,61","59,54,61","30,85,69",0.00118930070318496,-0.272
105,"A3SS","Solyc08g079590.3","+",61203570,61203784,61203573,61203784,"63,132,95","7,14,11","119,89,97","34,24,33",0.000606731020482868,0.131
120,"A3SS","Solyc08g079590.3","+",61203570,61203784,61203573,61203784,"112,84,84","11,7,11","63,78,69","22,28,27",1.13330149948163e-05,0.176
105,"A3SS","Solyc08g080830.3","-",62137215,62137600,62137215,62137397,"2,3,5","0,0,0","3,0,0","13,15,10",1.89138900619522e-12,0.966
120,"A3SS","Solyc08g080830.3","-",62137215,62137600,62137215,62137397,"1,1,1","0,0,0","3,0,2","7,23,21",5.51347920804134e-06,0.926
90,"A3SS","Solyc08g082880.4","+",63692095,63692425,63692336,63692425,"81,49,66","1,3,0","44,35,28","2,16,6",0.000329063486146479,0.243
105,"A3SS","Solyc08g082880.4","+",63692095,63692425,63692336,63692425,"30,73,58","0,0,0","33,39,19","16,3,8",1.36949658280193e-08,0.361
120,"A3SS","Solyc08g082880.4","+",63692095,63692425,63692336,63692425,"69,51,48","0,0,0","19,34,49","2,8,4",7.8090227975348e-06,0.211
15,"A3SS","Solyc08g083250.4","+",63911341,63911558,63911449,63911558,"6,9,2","1,2,7","5,7,1","0,0,0",0.00018898215123046,-0.453
15,"A3SS","Solyc08g083250.4","+",63911135,63911375,63911301,63911375,"325,293,267","4,3,1","286,279,251","16,19,21",3.11801720798081e-08,0.104
20,"A3SS","Solyc08g083250.4","+",63911135,63911375,63911301,63911375,"202,309,249","2,5,1","257,253,300","25,16,15",8.07442454084875e-07,0.103
25,"A3SS","Solyc08g083250.4","+",63911135,63911375,63911301,63911375,"257,277,284","1,2,2","247,317,269","16,22,22",2.90724091265655e-10,0.114
30,"A3SS","Solyc08g083250.4","+",63911135,63911375,63911301,63911375,"278,260,214","3,2,1","320,275,244","35,35,16",0,0.151
40,"A3SS","Solyc08g083250.4","+",63911135,63911375,63911301,63911375,"271,241,223","0,4,0","262,220,274","19,19,28",1.59546450125443e-12,0.137
50,"A3SS","Solyc08g083250.4","+",63911135,63911375,63911301,63911375,"297,308,303","3,3,2","300,270,299","24,21,28",1.36666511441044e-11,0.126
60,"A3SS","Solyc08g083250.4","+",63911135,63911375,63911301,63911375,"227,248,197","0,2,0","239,352,246","43,32,21",0,0.183
80,"A3SS","Solyc08g083250.4","+",63911135,63911375,63911301,63911375,"217,208,226","12,3,0","273,263,222","33,29,25",1.42830097086728e-07,0.144
90,"A3SS","Solyc08g083250.4","+",63911135,63911375,63911301,63911375,"210,335,349","1,2,0","259,253,321","21,19,30",0,0.136
105,"A3SS","Solyc08g083250.4","+",63911165,63911371,63911301,63911371,"16,19,10","0,0,2","27,9,16","21,26,10",2.99709887474673e-07,0.571
105,"A3SS","Solyc08g083250.4","+",63911135,63911375,63911301,63911375,"201,221,151","0,0,2","335,259,249","21,26,10",1.82413909783657e-09,0.109
120,"A3SS","Solyc08g083250.4","+",63911135,63911375,63911301,63911375,"266,187,222","3,2,0","249,234,315","27,12,13",8.02220232504557e-08,0.101
80,"A3SS","Solyc09g005260.4","-",196939,197437,196939,197155,"31,22,8","0,0,0","52,29,12","9,10,15",3.16375139594312e-07,0.46
105,"A3SS","Solyc09g005260.4","-",196219,196489,196219,196273,"30,47,49","0,0,0","70,39,53","13,4,0",0.000200112517424542,0.147
120,"A3SS","Solyc09g005260.4","-",196219,196489,196219,196273,"42,45,32","0,0,0","25,53,41","0,21,2",0.000377506956470291,0.177
20,"A3SS","Solyc09g010460.3","+",3858712,3859063,3858910,3859063,"3,1,2","1,0,1","0,1,0","1,2,1",0.000766725334137388,0.633
25,"A3SS","Solyc09g010460.3","+",3858712,3859063,3858946,3859063,"4,9,1","0,1,0","8,0,3","1,2,3",0.000905219681400896,0.562
80,"A3SS","Solyc09g010460.3","+",3858712,3859063,3858920,3859063,"1,2,3","2,9,0","2,2,6","0,0,0",0.000221855250879815,-0.567
10,"A3SS","Solyc09g031750.4","-",26360299,26360436,26360299,26360398,"9,10,5","2,4,6","17,7,14","0,0,2",0.00359354983484535,-0.334
10,"A3SS","Solyc09g031750.4","-",26362091,26362234,26362091,26362207,"45,42,34","12,5,4","45,44,51","1,2,0",0.000691935646633364,-0.136
40,"A3SS","Solyc09g031750.4","-",26360299,26360447,26360299,26360436,"9,2,11","5,3,2","7,9,7","0,0,0",0.000232114208260927,-0.385
50,"A3SS","Solyc09g031750.4","-",26360299,26360447,26360299,26360398,"29,21,37","7,7,11","21,13,21","2,1,0",0.00310285023568544,-0.209
80,"A3SS","Solyc09g059510.3","-",50684236,50684525,50684236,50684358,"129,155,140","240,223,280","41,43,57","219,208,157",1.42830097086728e-07,0.112
90,"A3SS","Solyc09g059510.3","-",50684236,50684525,50684236,50684358,"103,202,137","216,343,252","50,37,47","196,196,236",4.16760877660131e-09,0.115
105,"A3SS","Solyc09g059510.3","-",50684236,50684525,50684236,50684358,"127,166,141","240,188,252","74,26,42","266,229,195",2.94128685372011e-12,0.154
120,"A3SS","Solyc09g059510.3","-",50684236,50684525,50684236,50684358,"161,102,145","200,148,229","47,43,61","240,224,188",1.67360378430086e-13,0.155
50,"A3SS","Solyc09g065180.3","+",59207078,59207556,59207278,59207556,"22,33,24","0,0,0","27,14,7","2,15,12",5.67275087057749e-07,0.528
60,"A3SS","Solyc09g065180.3","+",59207078,59207556,59207278,59207556,"34,47,29","0,0,0","30,19,22","5,6,7",1.39478661740097e-07,0.342
70,"A3SS","Solyc09g065180.3","+",59207078,59207556,59207278,59207556,"37,13,17","0,0,0","17,17,13","12,6,5",4.43635428730035e-09,0.478
80,"A3SS","Solyc09g065180.3","+",59207078,59207514,59207278,59207514,"22,16,15","0,0,0","11,12,15","10,1,14",8.59686913465291e-07,0.48
90,"A3SS","Solyc09g065180.3","+",59207078,59207556,59207278,59207556,"31,58,17","0,0,0","21,30,13","8,7,11",8.36415097183142e-10,0.46
105,"A3SS","Solyc09g065180.3","+",59207774,59208160,59207809,59208160,"1,5,2","0,0,0","2,8,5","0,65,65",2.87391724389395e-06,0.617
60,"A3SS","Solyc09g074670.4","+",62711434,62711826,62711695,62711826,"1,2,0","2,4,4","2,3,3","0,0,2",0.000708726523555881,-0.676
90,"A3SS","Solyc09g074670.4","+",62718637,62718771,62718670,62718771,"34,40,27","0,0,0","27,22,28","0,8,4",0.000487275028544086,0.152
105,"A3SS","Solyc09g092120.4","-",67361475,67361731,67361475,67361724,"202,171,211","24,25,47","288,192,184","0,1,2",0,-0.139
120,"A3SS","Solyc09g092120.4","-",67361475,67361731,67361475,67361724,"237,178,256","28,35,42","218,240,238","24,0,0",9.77594228901159e-09,-0.108
80,"A3SS","Solyc10g006230.3","+",809734,810004,809741,810004,"0,0,0","14,8,25","0,3,8","5,15,19",0.000852942507647548,-0.149
90,"A3SS","Solyc10g006230.3","+",808847,809330,808870,809330,"2181,3278,2621","0,1023,933","826,845,1022","0,93,0",0.000444129138550095,-0.148
120,"A3SS","Solyc10g006230.3","+",808820,809291,808870,809291,"13,3,11","31,555,0","3,1,13","0,0,0",7.58805916879089e-07,-0.586
120,"A3SS","Solyc10g006230.3","+",808820,809291,808830,809291,"13,3,11","7,5,12","3,1,13","0,1,0",0.000426918593698544,-0.342
10,"A3SS","Solyc10g006250.3","+",818391,818428,818398,818428,"2,0,0","58,33,52","6,1,10","46,19,35",0.000725240277577453,-0.114
15,"A3SS","Solyc10g006250.3","+",818391,818428,818398,818428,"0,0,0","40,14,21","0,13,5","38,30,32",0.000787085444435239,-0.141
50,"A3SS","Solyc10g006250.3","+",818391,818428,818398,818428,"9,7,6","40,72,52","2,0,0","42,40,55",0.00040747765277825,0.106
70,"A3SS","Solyc10g006250.3","+",818391,818428,818398,818428,"0,0,0","38,38,52","3,5,5","28,38,29",0.000561984096250175,-0.115
70,"A3SS","Solyc10g007050.3","-",1323503,1323840,1323503,1323686,"10,8,15","24,17,28","1,0,6","38,23,49",1.5001762167417e-05,0.167
90,"A3SS","Solyc10g007050.3","-",1323503,1323840,1323503,1323686,"17,19,13","21,41,16","2,4,8","27,35,30",0.000511562588083747,0.186
105,"A3SS","Solyc10g007050.3","-",1323503,1323840,1323503,1323686,"19,8,18","16,27,21","5,0,4","36,30,23",6.77935124114169e-05,0.219
90,"A3SS","Solyc10g047270.2","+",39328606,39328954,39328828,39328954,"90,96,94","0,0,0","63,50,81","1,4,17",2.47375937530922e-06,0.155
40,"A3SS","Solyc10g055720.2","-",56316242,56316669,56316242,56316665,"16,24,36","0,1,0","9,6,6","0,4,10",0.000606875127000339,0.332
105,"A3SS","Solyc10g055720.2","-",56309814,56310024,56309814,56309868,"13,15,16","2,0,0","9,1,4","5,3,4",2.40146447596178e-05,0.605
105,"A3SS","Solyc10g055720.2","-",56309814,56310047,56309814,56309868,"48,44,51","2,0,0","13,10,21","5,3,4",1.60779068893833e-05,0.336
120,"A3SS","Solyc10g055720.2","-",56309814,56310024,56309814,56309868,"12,26,7","0,0,0","9,16,6","7,4,0",0.000170330290312708,0.314
120,"A3SS","Solyc10g055720.2","-",56309814,56310047,56309814,56309868,"42,32,29","0,0,0","16,28,14","7,4,0",0.000223592912817081,0.23
50,"A3SS","Solyc10g083350.2","-",62353090,62353356,62353090,62353192,"22,11,23","4,1,14","18,15,4","34,31,25",0.000267145747787613,0.517
105,"A3SS","Solyc10g083350.2","-",62353090,62353356,62353090,62353192,"26,7,21","17,13,10","3,4,6","36,28,30",5.55659636529817e-06,0.32
120,"A3SS","Solyc10g083350.2","-",62353080,62353356,62353080,62353192,"19,9,16","15,12,8","5,10,5","29,31,20",0.000639851139499309,0.277
50,"A3SS","Solyc10g083360.2","+",62363366,62363589,62363498,62363589,"3,6,8","15,5,20","5,19,10","0,0,0",1.52913579234735e-12,-0.78
70,"A3SS","Solyc10g083360.2","+",62363366,62363589,62363498,62363589,"1,3,9","7,2,7","26,11,8","0,0,2",1.00863873055601e-05,-0.587
80,"A3SS","Solyc10g083360.2","+",62363366,62363589,62363514,62363589,"5,9,4","4,5,3","10,7,4","0,0,0",5.38573570043046e-07,-0.58
80,"A3SS","Solyc10g083360.2","+",62363498,62363589,62363514,62363589,"4,2,6","4,5,3","1,1,3","0,0,0",1.27701814189299e-06,-0.539
90,"A3SS","Solyc10g083360.2","+",62363366,62363589,62363514,62363589,"7,8,4","7,3,6","13,10,24","0,0,0",2.01174277236509e-09,-0.614
90,"A3SS","Solyc10g083360.2","+",62363498,62363589,62363514,62363589,"9,15,8","7,3,6","4,5,3","0,0,0",2.53361154451223e-05,-0.366
5,"A3SS","Solyc10g083520.2","+",62476496,62476657,62476529,62476657,"3,1,7","0,0,0","4,15,3","6,3,1",0.000269913210512134,0.377
15,"A3SS","Solyc10g083520.2","+",62476496,62476657,62476529,62476657,"14,9,3","1,0,0","6,8,4","3,7,3",7.13760978541269e-05,0.431
50,"A3SS","Solyc10g083520.2","+",62476496,62476657,62476529,62476657,"8,4,15","0,1,3","13,10,11","19,7,20",0.000801926809425365,0.454
70,"A3SS","Solyc10g083520.2","+",62476496,62476657,62476529,62476657,"10,2,10","0,0,0","9,18,15","32,25,32",1.7083708185466e-11,0.722
80,"A3SS","Solyc10g083520.2","+",62476473,62476657,62476529,62476657,"6,3,4","0,0,0","3,4,3","30,15,27",3.57851314718176e-12,0.898
80,"A3SS","Solyc10g083520.2","+",62476496,62476657,62476529,62476657,"9,5,5","0,0,0","4,7,3","30,15,27",0,0.848
90,"A3SS","Solyc10g083520.2","+",62476496,62476657,62476529,62476657,"6,6,12","0,2,2","9,6,8","33,25,34",7.43444735404888e-08,0.678
90,"A3SS","Solyc10g083520.2","+",62476482,62476657,62476529,62476657,"6,2,8","0,2,2","10,6,3","33,25,34",0.00040640147939259,0.594
120,"A3SS","Solyc10g083520.2","+",62476496,62476657,62476529,62476657,"7,4,1","0,1,0","12,8,5","21,39,34",1.52327281025514e-07,0.732
30,"A3SS","Solyc10g084810.3","-",63371624,63372051,63371624,63371713,"12,7,5","0,0,0","16,9,8","0,8,6",0.000270910310160378,0.413
30,"A3SS","Solyc10g084810.3","-",63371624,63372038,63371624,63371713,"12,7,5","0,0,0","16,10,8","0,8,6",0.000267804095430491,0.405
30,"A3SS","Solyc10g084810.3","-",63371624,63372026,63371624,63371713,"11,7,5","0,0,0","16,12,8","0,8,6",0.000270910310160378,0.39
30,"A3SS","Solyc10g084810.3","-",63371624,63372059,63371624,63371713,"27,20,28","0,0,0","38,26,27","0,8,6",0.000370968770132522,0.23
40,"A3SS","Solyc10g084810.3","-",63371624,63372026,63371624,63371713,"4,9,17","0,0,0","10,9,7","1,6,1",0.00045681139108583,0.32
40,"A3SS","Solyc10g084810.3","-",63371624,63372051,63371624,63371713,"6,9,16","0,0,0","10,9,7","1,6,1",0.00045681139108583,0.32
40,"A3SS","Solyc10g084810.3","-",63371624,63372038,63371624,63371713,"4,9,19","0,0,0","13,9,7","1,6,1",0.000758038778012689,0.309
50,"A3SS","Solyc10g084810.3","-",63371624,63372038,63371624,63371713,"4,9,12","0,0,0","7,4,11","7,0,5",0.000139006662884166,0.381
50,"A3SS","Solyc10g084810.3","-",63371624,63372051,63371624,63371713,"3,7,11","0,0,0","7,6,11","7,0,5",0.000182747388210112,0.381
50,"A3SS","Solyc10g084810.3","-",63371624,63372026,63371624,63371713,"2,7,11","0,0,0","10,4,11","7,0,5",0.000117894469065386,0.353
50,"A3SS","Solyc10g084810.3","-",63371624,63372059,63371624,63371713,"28,25,46","0,0,0","21,27,35","7,0,5",0.000420023647785603,0.207
90,"A3SS","Solyc10g084810.3","-",63371624,63372038,63371624,63371713,"2,7,10","0,0,0","3,11,12","12,2,4",1.61359480443881e-06,0.519
90,"A3SS","Solyc10g084810.3","-",63371624,63372051,63371624,63371713,"2,7,10","0,0,0","3,10,14","12,2,4",1.90072802442505e-06,0.513
90,"A3SS","Solyc10g084810.3","-",63371624,63372059,63371624,63371713,"17,55,57","0,0,0","14,32,30","12,2,4",1.23839050996869e-05,0.318
25,"A3SS","Solyc11g006460.3","-",1191011,1191225,1191011,1191169,"16,8,20","0,12,11","8,17,27","0,0,0",0.000183116074516677,-0.368
30,"A3SS","Solyc11g006460.3","-",1191011,1191225,1191011,1191169,"19,18,19","0,0,0","16,25,18","0,6,7",0.000434198910610923,0.199
50,"A3SS","Solyc11g006460.3","-",1191011,1191225,1191011,1191169,"26,14,20","0,0,0","18,12,15","39,0,8",7.16429009402367e-05,0.391
60,"A3SS","Solyc11g006460.3","-",1191011,1191225,1191011,1191169,"36,22,31","0,0,0","17,32,24","11,2,7",6.92651179877372e-06,0.279
120,"A3SS","Solyc11g006460.3","-",1191011,1191225,1191011,1191169,"17,10,15","0,0,0","17,7,16","19,0,23",1.14278891003442e-05,0.423
25,"A3SS","Solyc11g010560.3","-",3658469,3658568,3658469,3658528,"3,11,12","0,0,0","2,3,2","3,0,6",0.000818621226124892,0.482
40,"A3SS","Solyc11g010560.3","-",3658469,3658606,3658469,3658565,"6,3,21","1,0,0","11,5,3","6,4,6",2.29563000260478e-05,0.486
50,"A3SS","Solyc11g010560.3","-",3658469,3658578,3658469,3658565,"4,5,8","5,11,5","3,2,5","1,0,0",0.000287605332738646,-0.473
50,"A3SS","Solyc11g010560.3","-",3658469,3658606,3658469,3658565,"7,15,10","5,11,5","7,12,10","1,0,0",1.2413795524202e-05,-0.398
50,"A3SS","Solyc11g010560.3","-",3658469,3658565,3658469,3658528,"12,27,21","0,0,0","8,3,4","4,1,2",0.000524745142181654,0.354
70,"A3SS","Solyc11g032120.2","+",24183496,24183621,24183539,24183621,"26,7,17","0,0,0","11,29,28","3,5,3",0.000880349726302325,0.188
80,"A3SS","Solyc11g032120.2","+",24183496,24183606,24183539,24183606,"24,45,26","0,0,0","9,32,5","0,10,2",0.000423388337431181,0.209
90,"A3SS","Solyc11g065320.2","-",48747468,48747965,48747468,48747956,"0,3,1","1,0,0","1,0,0","3,5,4",0.000900813063427878,0.587
105,"A3SS","Solyc11g065320.2","-",48747172,48747612,48747172,48747571,"123,88,67","0,22,19","57,61,62","38,27,30",0.000852683130465327,0.231
70,"A3SS","Solyc11g070100.2","+",52698584,52699031,52698979,52699031,"8,6,15","1,0,0","0,7,4","2,5,6",2.72519752416825e-06,0.713
80,"A3SS","Solyc11g070100.2","+",52698584,52699031,52698979,52699031,"4,2,8","1,0,0","13,12,0","4,4,10",0.000617154950532997,0.483
90,"A3SS","Solyc11g070100.2","+",52698584,52699031,52698979,52699031,"8,14,8","0,0,0","1,1,5","10,15,5",0,0.862
120,"A3SS","Solyc11g070100.2","+",52698584,52699031,52698979,52699031,"8,3,13","2,0,0","2,3,1","16,17,9",1.65650391953958e-10,0.825
30,"A3SS","Solyc11g073130.2","+",54282006,54282296,54282242,54282296,"110,110,101","205,185,142","69,87,52","311,298,291",4.48923369066906e-10,0.131
40,"A3SS","Solyc11g073130.2","+",54282006,54282296,54282242,54282296,"110,99,108","209,157,190","53,67,36","311,258,257",1.30538004648286e-12,0.137
50,"A3SS","Solyc11g073130.2","+",54282006,54282296,54282242,54282296,"135,175,175","204,260,275","53,51,48","274,284,286",0,0.165
60,"A3SS","Solyc11g073130.2","+",54282006,54282296,54282242,54282296,"155,168,150","191,230,175","36,72,37","293,323,260",0,0.211
70,"A3SS","Solyc11g073130.2","+",54282006,54282296,54282242,54282296,"92,107,151","180,182,238","32,24,29","336,314,320",0,0.182
80,"A3SS","Solyc11g073130.2","+",54282006,54282296,54282242,54282296,"165,129,150","197,163,207","29,30,11","243,300,241",0,0.24
90,"A3SS","Solyc11g073130.2","+",54282006,54282296,54282242,54282296,"181,269,199","211,330,285","24,20,16","354,353,337",0,0.255
105,"A3SS","Solyc11g073130.2","+",54282006,54282296,54282242,54282296,"149,134,136","199,180,185","21,12,12","332,256,289",0,0.246
120,"A3SS","Solyc11g073130.2","+",54282006,54282296,54282242,54282296,"228,139,167","241,173,214","12,14,15","304,288,253",0,0.272
60,"A3SS","Solyc12g006470.2","+",968405,968666,968550,968666,"25,32,15","0,1,0","24,17,8","6,2,3",0.000308407677728251,0.295
70,"A3SS","Solyc12g006470.2","+",968405,968666,968550,968666,"43,17,14","0,0,0","7,36,16","0,14,7",1.82867523867587e-05,0.299
80,"A3SS","Solyc12g006470.2","+",968405,968666,968550,968666,"16,32,22","0,0,0","18,4,11","1,9,4",2.38426224975373e-05,0.444
120,"A3SS","Solyc12g006470.2","+",968379,968666,968550,968666,"21,15,18","0,0,7","7,8,3","10,13,2",0.000314519131985298,0.546
30,"A3SS","Solyc12g008750.3","+",2162665,2162777,2162691,2162777,"0,2,2","5,7,5","3,1,13","0,0,0",1.74674719133325e-11,-0.85
30,"A3SS","Solyc12g008750.3","+",2162490,2162777,2162691,2162777,"10,14,12","5,7,5","5,13,8","0,0,0",2.21696428459093e-06,-0.485
50,"A3SS","Solyc12g008750.3","+",2162665,2162777,2162691,2162777,"3,0,1","8,2,10","12,1,21","0,0,1",1.52913579234735e-12,-0.876
50,"A3SS","Solyc12g008750.3","+",2162490,2162777,2162665,2162777,"17,17,9","0,0,1","15,12,18","10,1,21",7.73183599096887e-05,0.411
50,"A3SS","Solyc12g008750.3","+",2162490,2162777,2162691,2162777,"20,17,9","8,2,10","17,12,18","0,0,1",7.38048528259587e-05,-0.408
70,"A3SS","Solyc12g008750.3","+",2162490,2162777,2162665,2162777,"2,14,8","1,0,2","11,1,2","29,14,16",9.27485821505417e-06,0.638
